[项目信息]
项目名称=广佛环线佛山西站至广州南站段（顺德段）建设项目
项目所在县区代码=440605
项目所在市县名称=佛山市顺德区
项目类别=铁路
项目投资额=114.8
开发用途=交通
总用地面积=80.0870
占用基本农田面积=0.3700
农用地面积=66.6738
耕地面积=48.6234
园地面积=0
林地面积=0
养殖水面面积=0
其他农用地面积=18.0504
带K地类面积=0
建设用地面积=13.0139
未利用地面积=0.3993
围填海面积=0
是否增减挂钩项目=否
是否属于增减挂钩中发展改革小城镇试点项目=否
是否属于建设用地指标调整项目=否
备注=                
[属性描述]
坐标系=80国家大地坐标系
几度分带=3
投影类型=高斯克吕格
计量单位=米
带号=38
精度=0.001
转换参数=,,,,,,
[地块坐标]
235,6.6272,1,广佛环线佛山西站至广州南站段（顺德段）项目用地地块一,面,F 49G 026083,,,@
150,1,2540090.80,38412609.01
151,1,2540081.35,38412665.58
152,1,2540081.35,38412665.58
153,1,2540078.19,38412665.05
154,1,2540077.21,38412664.89
155,1,2540069.12,38412713.28
156,1,2540068.79,38412715.26
157,1,2540052.66,38412811.86
158,1,2540052.33,38412813.83
159,1,2540036.17,38412910.55
160,1,2540035.84,38412912.53
161,1,2540019.70,38413009.16
162,1,2540019.37,38413011.13
163,1,2540003.22,38413107.79
164,1,2540002.89,38413109.76
165,1,2539986.74,38413206.44
166,1,2539986.41,38413208.42
167,1,2539970.27,38413305.03
168,1,2539969.94,38413307.00
169,1,2539953.79,38413403.72
170,1,2539953.46,38413405.70
171,1,2539937.31,38413502.39
172,1,2539936.98,38413504.37
173,1,2539923.08,38413587.53
174,1,2539920.83,38413601.05
175,1,2539920.50,38413603.02
176,1,2539917.74,38413619.58
177,1,2539908.58,38413675.32
178,1,2539904.73,38413699.69
179,1,2539904.41,38413701.66
180,1,2539902.02,38413716.76
181,1,2539894.77,38413765.20
182,1,2539893.19,38413776.29
183,1,2539891.64,38413787.38
184,1,2539890.12,38413798.47
185,1,2539889.85,38413800.45
186,1,2539885.61,38413832.79
187,1,2539881.65,38413865.17
188,1,2539877.94,38413897.58
189,1,2539877.72,38413899.57
190,1,2539874.31,38413932.01
191,1,2539871.15,38413964.47
192,1,2539868.27,38413996.96
193,1,2539868.10,38413998.96
194,1,2539866.21,38414022.29
195,1,2539864.45,38414045.63
196,1,2539862.83,38414068.98
197,1,2539861.46,38414090.41
198,1,2539861.10,38414096.47
199,1,2539860.98,38414098.47
200,1,2539859.90,38414116.84
201,1,2539858.53,38414142.28
202,1,2539856.35,38414186.70
203,1,2539855.91,38414196.45
204,1,2539855.82,38414198.44
205,1,2539854.69,38414223.15
206,1,2539853.57,38414248.63
207,1,2539851.46,38414296.36
208,1,2539851.38,38414298.36
209,1,2539847.07,38414396.19
210,1,2539846.98,38414398.19
211,1,2539842.66,38414496.16
212,1,2539842.57,38414498.16
213,1,2539838.27,38414595.97
214,1,2539838.18,38414597.97
215,1,2539833.86,38414695.96
216,1,2539833.77,38414697.95
217,1,2539829.46,38414795.81
218,1,2539829.37,38414797.81
219,1,2539826.12,38414871.76
220,1,2539826.08,38414873.76
221,1,2539823.35,38414935.68
222,1,2539824.10,38415001.53
223,1,2539824.15,38415023.73
224,1,2539823.79,38415045.93
225,1,2539823.01,38415068.11
226,1,2539821.53,38415101.79
227,1,2539821.53,38415101.79
228,1,2539801.45,38415101.00
229,1,2539807.00,38415168.58
230,1,2539807.00,38415168.58
231,1,2539814.82,38415234.96
232,1,2539814.36,38415243.99
233,1,2539807.22,38415251.77
234,1,2539797.58,38415255.15
235,1,2539740.93,38415271.42
10,0.3354,2,广佛环线佛山西站至广州南站段（顺德段）项目用地地块二,面,F 49G 026083,,,@
1,1,2539884.97,38415261.66
2,1,2539870.25,38415209.54
3,1,2539870.25,38415209.54
4,1,2539858.84,38415156.73
5,1,2539858.84,38415156.73
6,1,2539886.96,38415149.73
7,1,2539886.96,38415149.73
8,1,2539915.41,38415253.3
9,1,2539915.41,38415253.3
10,1,2539884.97,38415261.66
182,62.0687,3,广佛环线佛山西站至广州南站段（顺德段）项目用地地块三,面,F 49G 025083F 49G 025084F 49G 026083F 49G 026084,,,@
1,1,2539816.1,38416220.77
2,1,2539817.46,38416226.6
3,1,2539823.43,38416252.48
4,1,2539848.66,38416241.91
5,1,2539887.36,38416334.29
6,1,2539950,38416483.76
7,1,2540435.12,38416279.88
8,1,2540526.37,38416458.23
9,1,2540547.65,38416836.96
10,1,2540477.68,38417081.52
11,1,2540477.83,38417082.51
12,1,2540498.78,38417110.72
13,1,2540499.12,38417111.67
14,1,2540423.49,38417323.63
15,1,2540369.44,38417502.7
16,1,2540370.17,38417503.55
17,1,2540390.17,38417527.03
18,1,2540391.47,38417528.55
19,1,2540455.04,38417603.16
20,1,2540456.33,38417604.69
21,1,2540519.84,38417679.22
22,1,2540521.13,38417680.75
23,1,2540584.71,38417755.36
24,1,2540586,38417756.89
25,1,2540619.33,38417796
26,1,2540618.94,38417796.44
27,1,2540607.69,38417809.17
28,1,2540572.76,38417768.17
29,1,2540571.46,38417766.65
30,1,2540507.89,38417692.03
31,1,2540506.59,38417690.51
32,1,2540443.09,38417615.97
33,1,2540441.79,38417614.45
34,1,2540378.22,38417539.84
35,1,2540376.93,38417538.31
36,1,2540356.2,38417513.98
37,1,2540335.42,38417489.6
38,1,2540313.27,38417463.57
39,1,2540309.79,38417459.49
40,1,2540249.12,38417386.9
41,1,2540247.84,38417385.37
42,1,2540231.48,38417365.79
43,1,2540199.17,38417325.53
44,1,2540186.14,38417308.86
45,1,2540184.32,38417306.55
46,1,2540154.66,38417267.41
47,1,2540146.32,38417256.08
48,1,2540139.5,38417246.68
49,1,2540132.73,38417237.25
50,1,2540126.02,38417227.77
51,1,2540124.87,38417226.13
52,1,2540106.2,38417199.1
53,1,2540087.97,38417171.75
54,1,2540070.19,38417144.12
55,1,2540069.13,38417142.43
56,1,2540051.86,38417114.53
57,1,2540035.04,38417086.36
58,1,2540018.69,38417057.91
59,1,2540017.71,38417056.17
60,1,2540001.79,38417027.33
61,1,2539986.34,38416998.23
62,1,2539971.37,38416968.88
63,1,2539970.48,38416967.09
64,1,2539956.09,38416937.64
65,1,2539942.19,38416907.95
66,1,2539928.77,38416878.04
67,1,2539927.97,38416876.21
68,1,2539915.09,38416846.12
69,1,2539902.7,38416815.82
70,1,2539890.8,38416785.32
71,1,2539890.09,38416783.45
72,1,2539878.64,38416752.51
73,1,2539867.69,38416721.4
74,1,2539857.26,38416690.1
75,1,2539856.65,38416688.2
76,1,2539846.79,38416656.83
77,1,2539837.45,38416625.31
78,1,2539828.62,38416593.63
79,1,2539828.1,38416591.7
80,1,2539823.44,38416574.03
81,1,2539818.94,38416556.31
82,1,2539814.59,38416538.56
83,1,2539811.17,38416524.04
84,1,2539807.86,38416509.51
85,1,2539804.65,38416494.94
86,1,2539804.23,38416492.99
87,1,2539797.62,38416461.07
88,1,2539791.54,38416429.04
89,1,2539785.97,38416396.92
90,1,2539785.65,38416394.95
91,1,2539783.77,38416383.23
92,1,2539781.95,38416371.51
93,1,2539780.21,38416359.77
94,1,2539777.29,38416338.99
95,1,2539774.59,38416318.18
96,1,2539772.1,38416297.35
97,1,2539771.97,38416295.47
98,1,2539767.91,38416256.33
99,1,2539765.73,38416230.35
100,1,2539764.62,38416217.12
101,1,2539762.11,38416177.85
102,1,2539760.54,38416172.53
103,1,2539759.03,38416167.19
104,1,2539757.56,38416161.83
105,1,2539757.05,38416159.89
106,1,2539749.46,38416127.72
107,1,2539743.66,38416095.18
108,1,2539739.66,38416062.36
109,1,2539739.47,38416060.37
110,1,2539737.45,38416028.83
111,1,2539737.08,38415997.23
112,1,2539738.39,38415965.65
113,1,2539744.43,38415905.96
114,1,2539749.67,38415861.58
115,1,2539749.9,38415859.59
116,1,2539751.26,38415848.14
117,1,2539753.58,38415828.27
